Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Primo WB booking,Chrome 61.0.3163.100,,2017-10-27 18:09:29,2017-10-27 18:10:22,"52,739s",FAILED
,,,,,,
Test Cases/Main Test Cases/TC1_Verify Successful Login,Chrome 61.0.3163.100,Verify if users can login successful. \n\nSteps:\n- Click on 'Book Appointment' button to login\n- Input username and password\n- Click on 'Login' button\n\nExpected result:\n'Appointment' section is displayed after successful login,2017-10-27 18:09:30,2017-10-27 18:09:45,"14,890s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:09:31,2017-10-27 18:09:31,"0,095s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:09:31,2017-10-27 18:09:31,"0,004s",PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-27 18:09:31,2017-10-27 18:09:38,"7,329s",PASSED
click,Chrome 61.0.3163.100,,2017-10-27 18:09:38,2017-10-27 18:09:40,"1,122s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:40,2017-10-27 18:09:40,"0,691s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:40,2017-10-27 18:09:41,"0,704s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:09:41,2017-10-27 18:09:41,"0,001s",PASSED
click,Chrome 61.0.3163.100,,2017-10-27 18:09:41,2017-10-27 18:09:43,"1,776s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:09:43,2017-10-27 18:09:43,"0,001s",PASSED
"Statement - landingPage = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.verifyElementPresent(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_CuraAppointment/div_Appointment), G_Timeout)",Chrome 61.0.3163.100,,2017-10-27 18:09:43,2017-10-27 18:09:43,"0,066s",PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-27 18:09:43,2017-10-27 18:09:45,"1,719s",PASSED
,,,,,,
Test Cases/WB Primo - place booking,Chrome 61.0.3163.100,,2017-10-27 18:09:45,2017-10-27 18:10:07,"22,616s",FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-27 18:09:45,2017-10-27 18:09:47,"2,208s",PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-27 18:09:47,2017-10-27 18:09:48,"1,178s",PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-27 18:09:48,2017-10-27 18:09:53,"5,051s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:53,2017-10-27 18:09:54,"0,610s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:54,2017-10-27 18:09:54,"0,462s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:55,2017-10-27 18:09:55,"0,552s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:55,2017-10-27 18:09:56,"0,458s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:56,2017-10-27 18:09:57,"1,335s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:57,2017-10-27 18:09:57,"0,599s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:57,2017-10-27 18:09:58,"0,773s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-27 18:09:58,2017-10-27 18:09:59,"0,830s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-27 18:09:59,2017-10-27 18:09:59,"0,130s",PASSED
click,Chrome 61.0.3163.100,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-10-27 18:09:59,2017-10-27 18:09:59,"0,253s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-27 18:09:59,2017-10-27 18:10:00,"0,139s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-27 18:10:00,2017-10-27 18:10:00,"0,161s",PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-27 18:10:00,2017-10-27 18:10:00,"0,149s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-27 18:10:00,2017-10-27 18:10:00,"0,057s",PASSED
click,Chrome 61.0.3163.100,,2017-10-27 18:10:00,2017-10-27 18:10:02,"1,826s",PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2017-10-27 18:10:02,2017-10-27 18:10:03,"1,389s",PASSED
click,Chrome 61.0.3163.100,,2017-10-27 18:10:03,2017-10-27 18:10:05,"1,342s",PASSED
click,Chrome 61.0.3163.100,Select default travel insurance\r\n,2017-10-27 18:10:05,2017-10-27 18:10:05,"0,735s",PASSED
click,Chrome 61.0.3163.100,Click on individual pax insurance selection checkbox,2017-10-27 18:10:05,2017-10-27 18:10:05,"0,002s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-27 18:10:05,2017-10-27 18:10:05,"0,001s",NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-27 18:10:05,2017-10-27 18:10:05,"0,001s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-27 18:10:05,2017-10-27 18:10:05,"0,088s",PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-27 18:10:05,2017-10-27 18:10:05,"0,081s",PASSED
click,Chrome 61.0.3163.100,Click on individual pax insurance selection checkbox,2017-10-27 18:10:05,2017-10-27 18:10:06,"0,336s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-27 18:10:06,2017-10-27 18:10:06,"0,237s",PASSED
click,Chrome 61.0.3163.100,"Click on first product category \""Individual choices\"" radio button",2017-10-27 18:10:06,2017-10-27 18:10:07,"1,174s",FAILED
,,,,,,
Test Cases/Main Test Cases/TC2_Verify Successful Appointment,Chrome 61.0.3163.100,Verify if users can book an appointment sucessfully.\nPre-condition: Users have already logged in\n\nSteps:\n- Fill in appoinment's information\n- Click on appointment's button\n\nExpected results:\nAppointment Confirmation page is displayed,2017-10-27 18:10:07,2017-10-27 18:10:22,"14,523s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:10:08,2017-10-27 18:10:08,"0,001s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:10:08,2017-10-27 18:10:08,"0,001s",PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-27 18:10:08,2017-10-27 18:10:13,"5,832s",PASSED
callTestCase,Chrome 61.0.3163.100,,2017-10-27 18:10:13,2017-10-27 18:10:16,"2,823s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:10:16,2017-10-27 18:10:16,"0,001s",PASSED
Statement - If (true),Chrome 61.0.3163.100,,2017-10-27 18:10:16,2017-10-27 18:10:19,"2,865s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:10:19,2017-10-27 18:10:19,"0,004s",PASSED
click,Chrome 61.0.3163.100,,2017-10-27 18:10:19,2017-10-27 18:10:20,"0,807s",PASSED
verifyTextPresent,Chrome 61.0.3163.100,,2017-10-27 18:10:20,2017-10-27 18:10:20,"0,162s",PASSED
comment,Chrome 61.0.3163.100,,2017-10-27 18:10:20,2017-10-27 18:10:20,"0,001s",PASSED
Statement - If (true),Chrome 61.0.3163.100,,2017-10-27 18:10:20,2017-10-27 18:10:21,"0,512s",PASSED
closeBrowser,Chrome 61.0.3163.100,,2017-10-27 18:10:21,2017-10-27 18:10:22,"1,174s",PASSED
