Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Primo Tours,Chrome 61.0.3163.100,,2017-10-26 17:59:08,2017-10-26 18:00:10,"1m - 2,625s",FAILED
,,,,,,
Test Cases/Common Test Cases/Login,Chrome 61.0.3163.100,Common test case used to login. \nSteps:\n- Click on 'Book Appointment' button to login\n- Input username and password\n- Click on 'Login' button\n\nExpected result:\n'Appointment' section is displayed after successful login,2017-10-26 17:59:08,2017-10-26 17:59:10,"2,172s",FAILED
click,Chrome 61.0.3163.100,,2017-10-26 17:59:09,2017-10-26 17:59:10,"1,118s",FAILED
,,,,,,
Test Cases/PrimoTours - place a booking with no payment,Chrome 61.0.3163.100,,2017-10-26 17:59:10,2017-10-26 17:59:57,"46,889s",PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-26 17:59:11,2017-10-26 17:59:14,"2,884s",PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-26 17:59:14,2017-10-26 17:59:15,"1,296s",PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-26 17:59:15,2017-10-26 17:59:19,"3,656s",PASSED
waitForPageLoad,Chrome 61.0.3163.100,,2017-10-26 17:59:19,2017-10-26 17:59:19,"0,071s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 17:59:19,2017-10-26 17:59:19,"0,155s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 17:59:19,2017-10-26 17:59:19,"0,130s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 17:59:19,2017-10-26 17:59:20,"0,540s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 17:59:20,2017-10-26 17:59:24,"4,321s",PASSED
click,Chrome 61.0.3163.100,Click search on Primotours.dk,2017-10-26 17:59:24,2017-10-26 17:59:28,"4,342s",PASSED
waitForPageLoad,Chrome 61.0.3163.100,,2017-10-26 17:59:28,2017-10-26 17:59:28,"0,088s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 17:59:28,2017-10-26 17:59:28,"0,003s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 17:59:28,2017-10-26 17:59:28,"0,001s",NOT_RUN
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-26 17:59:28,2017-10-26 17:59:32,"4,031s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 17:59:32,2017-10-26 17:59:36,"3,834s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 17:59:36,2017-10-26 17:59:36,"0,001s",NOT_RUN
click,Chrome 61.0.3163.100,"Click \""Book\"" on Primotours.dk offer",2017-10-26 17:59:36,2017-10-26 17:59:40,"3,982s",PASSED
switchToWindowTitle,Chrome 61.0.3163.100,,2017-10-26 17:59:40,2017-10-26 17:59:44,"4,013s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 17:59:44,2017-10-26 17:59:45,"0,700s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 17:59:45,2017-10-26 17:59:45,"0,480s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 17:59:45,2017-10-26 17:59:46,"0,507s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 17:59:46,2017-10-26 17:59:46,"0,329s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 17:59:46,2017-10-26 17:59:47,"1,118s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 17:59:47,2017-10-26 17:59:48,"1,012s",PASSED
