Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-28 15:29:01,2017-11-28 15:29:52,"51,640s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-28 15:29:01,2017-11-28 15:29:30,"29,221s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-28 15:29:02,2017-11-28 15:29:05,"2,988s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-28 15:29:05,2017-11-28 15:29:07,"1,986s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-28 15:29:07,2017-11-28 15:29:08,"1,527s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:08,2017-11-28 15:29:09,"0,513s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:09,2017-11-28 15:29:09,"0,391s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:09,2017-11-28 15:29:10,"0,441s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:10,2017-11-28 15:29:10,"0,225s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:10,2017-11-28 15:29:10,"0,422s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:10,2017-11-28 15:29:11,"0,278s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-28 15:29:11,2017-11-28 15:29:11,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-28 15:29:11,2017-11-28 15:29:11,"0,416s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-28 15:29:11,2017-11-28 15:29:11,"0,015s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-28 15:29:11,2017-11-28 15:29:11,"0,007s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:11,2017-11-28 15:29:12,"0,734s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-28 15:29:12,2017-11-28 15:29:12,"0,016s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-28 15:29:12,2017-11-28 15:29:12,"0,000s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-28 15:29:12,2017-11-28 15:29:12,"0,031s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-28 15:29:12,2017-11-28 15:29:12,"0,000s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-28 15:29:12,2017-11-28 15:29:13,"0,621s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:13,2017-11-28 15:29:13,"0,063s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-28 15:29:13,2017-11-28 15:29:13,"0,096s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:13,2017-11-28 15:29:13,"0,051s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:13,2017-11-28 15:29:13,"0,056s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:13,2017-11-28 15:29:13,"0,071s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:13,2017-11-28 15:29:13,"0,018s",PASSED
click,Chrome 62.0.3202.94,,2017-11-28 15:29:13,2017-11-28 15:29:13,"0,116s",PASSED
waitForElementNotVisible,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-11-28 15:29:13,2017-11-28 15:29:14,"1,244s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:14,2017-11-28 15:29:14,"0,051s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-28 15:29:14,2017-11-28 15:29:14,"0,054s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:14,2017-11-28 15:29:14,"0,073s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:14,2017-11-28 15:29:14,"0,029s",PASSED
click,Chrome 62.0.3202.94,,2017-11-28 15:29:14,2017-11-28 15:29:15,"0,121s",PASSED
click,Chrome 62.0.3202.94,Select default travel insurance\r\n,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,129s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,002s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,001s",NOT_RUN
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,055s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,031s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,103s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,134s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,272s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:15,2017-11-28 15:29:15,"0,124s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Individual choices\"" radio button",2017-11-28 15:29:15,2017-11-28 15:29:16,"0,211s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,127s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,090s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Yes please\"" checkbox, so all passengers get default product in category",2017-11-28 15:29:16,2017-11-28 15:29:16,"0,223s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox LABEL,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox LABEL,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox ,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,148s",PASSED
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox ,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,129s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,050s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-28 15:29:16,2017-11-28 15:29:16,"0,042s",PASSED
click,Chrome 62.0.3202.94,Click on save booking.,2017-11-28 15:29:17,2017-11-28 15:29:17,"0,095s",PASSED
waitForPageLoad,Chrome 62.0.3202.94,Wait for TY page to load,2017-11-28 15:29:17,2017-11-28 15:29:17,"0,103s",PASSED
waitForJQueryLoad,Chrome 62.0.3202.94,Wait for TY page to load,2017-11-28 15:29:17,2017-11-28 15:29:23,"6,091s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-11-28 15:29:23,2017-11-28 15:29:23,"0,035s",PASSED
waitForElementNotVisible,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-11-28 15:29:23,2017-11-28 15:29:23,"0,606s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,"Wait for booking to be placed, max 30 seconds",2017-11-28 15:29:23,2017-11-28 15:29:23,"0,045s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,Check TY page contains important elements,2017-11-28 15:29:23,2017-11-28 15:29:24,"0,024s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:24,2017-11-28 15:29:24,"0,047s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:24,2017-11-28 15:29:24,"0,047s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:24,2017-11-28 15:29:24,"0,047s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:24,2017-11-28 15:29:24,"0,032s",PASSED
click,Chrome 62.0.3202.94,Print ticket click,2017-11-28 15:29:24,2017-11-28 15:29:28,"4,519s",PASSED
delay,Chrome 62.0.3202.94,,2017-11-28 15:29:28,2017-11-28 15:29:29,"1,023s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-28 15:29:29,2017-11-28 15:29:29,"0,047s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 15:29:29,2017-11-28 15:29:29,"0,029s",PASSED
click,Chrome 62.0.3202.94,Login to CC click,2017-11-28 15:29:29,2017-11-28 15:29:30,"0,193s",PASSED
waitForPageLoad,Chrome 62.0.3202.94,,2017-11-28 15:29:30,2017-11-28 15:29:30,"0,386s",PASSED
waitForJQueryLoad,Chrome 62.0.3202.94,,2017-11-28 15:29:30,2017-11-28 15:29:30,"0,065s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-11-28 15:29:30,2017-11-28 15:29:30,"0,032s",PASSED
waitForElementNotVisible,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-11-28 15:29:30,2017-11-28 15:29:30,"0,045s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,Check bookingNo is in the page in CCenter,2017-11-28 15:29:30,2017-11-28 15:29:30,"0,026s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,Check bookingTotal is in the page in CCenter,2017-11-28 15:29:30,2017-11-28 15:29:30,"0,041s",PASSED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-28 15:29:30,2017-11-28 15:29:51,"21,250s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-28 15:29:30,2017-11-28 15:29:33,"2,864s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-28 15:29:33,2017-11-28 15:29:34,"1,134s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-28 15:29:34,2017-11-28 15:29:35,"1,121s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:35,2017-11-28 15:29:36,"0,542s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:36,2017-11-28 15:29:37,"0,612s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:37,2017-11-28 15:29:37,"0,370s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:37,2017-11-28 15:29:37,"0,230s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:37,2017-11-28 15:29:38,"0,458s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:29:38,2017-11-28 15:29:38,"0,235s",PASSED
