Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-16 19:22:48,2017-11-16 19:28:03,"5m - 15,006s",FAILED
,,,,,,
Test Cases/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,,2017-11-16 19:22:48,2017-11-16 19:23:03,"15,281s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-16 19:22:49,2017-11-16 19:22:52,"3,050s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-16 19:22:52,2017-11-16 19:22:53,"1,667s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-16 19:22:53,2017-11-16 19:22:55,"1,858s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:55,2017-11-16 19:22:56,"0,408s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:56,2017-11-16 19:22:56,"0,364s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:56,2017-11-16 19:22:57,"0,488s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:57,2017-11-16 19:22:57,"0,401s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:57,2017-11-16 19:22:57,"0,325s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:57,2017-11-16 19:22:58,"0,270s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:58,2017-11-16 19:22:59,"1,439s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:22:59,2017-11-16 19:22:59,"0,307s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:22:59,2017-11-16 19:22:59,"0,052s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-16 19:22:59,2017-11-16 19:22:59,"0,107s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:22:59,2017-11-16 19:22:59,"0,038s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-16 19:22:59,2017-11-16 19:23:00,"0,062s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-16 19:23:00,2017-11-16 19:23:00,"0,076s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:00,2017-11-16 19:23:00,"0,133s",PASSED
click,Chrome 62.0.3202.94,,2017-11-16 19:23:00,2017-11-16 19:23:00,"0,104s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-16 19:23:00,2017-11-16 19:23:01,"1,391s",PASSED
click,Chrome 62.0.3202.94,,2017-11-16 19:23:01,2017-11-16 19:23:02,"0,383s",PASSED
click,Chrome 62.0.3202.94,Select default travel insurance\r\n,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,276s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,002s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,071s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,026s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,104s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:02,2017-11-16 19:23:02,"0,061s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Individual choices\"" radio button",2017-11-16 19:23:02,2017-11-16 19:23:02,"0,299s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:02,2017-11-16 19:23:03,"0,072s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Yes please\"" checkbox, so all passengers get default product in category",2017-11-16 19:23:03,2017-11-16 19:23:03,"0,231s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,004s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox LABEL,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox LABEL,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox ,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,239s",PASSED
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox ,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,130s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,094s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,096s",PASSED
click,Chrome 62.0.3202.94,Click on save booking.,2017-11-16 19:23:03,2017-11-16 19:23:03,"0,000s",NOT_RUN
,,,,,,
Test Cases/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,,2017-11-16 19:23:03,2017-11-16 19:24:02,"59,111s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-16 19:23:03,2017-11-16 19:23:06,"2,748s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-16 19:23:06,2017-11-16 19:23:08,"1,423s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-16 19:23:08,2017-11-16 19:23:11,"2,899s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-16 19:23:11,2017-11-16 19:23:11,"0,231s",PASSED
