Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Firefox 57.0,,2017-11-27 17:27:57,2017-11-27 17:30:25,"2m - 27,158s",PASSED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Firefox 57.0,,2017-11-27 17:27:58,2017-11-27 17:28:19,"21,307s",PASSED
openBrowser,Firefox 57.0,,2017-11-27 17:27:59,2017-11-27 17:28:07,"8,185s",PASSED
maximizeWindow,Firefox 57.0,,2017-11-27 17:28:07,2017-11-27 17:28:07,"0,130s",PASSED
navigateToUrl,Firefox 57.0,,2017-11-27 17:28:07,2017-11-27 17:28:11,"3,224s",PASSED
setText,Firefox 57.0,,2017-11-27 17:28:11,2017-11-27 17:28:11,"0,307s",PASSED
setText,Firefox 57.0,,2017-11-27 17:28:11,2017-11-27 17:28:11,"0,173s",PASSED
setText,Firefox 57.0,,2017-11-27 17:28:11,2017-11-27 17:28:11,"0,121s",PASSED
setText,Firefox 57.0,,2017-11-27 17:28:11,2017-11-27 17:28:11,"0,162s",PASSED
setText,Firefox 57.0,,2017-11-27 17:28:11,2017-11-27 17:28:11,"0,070s",PASSED
setText,Firefox 57.0,,2017-11-27 17:28:11,2017-11-27 17:28:12,"0,125s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Firefox 57.0,,2017-11-27 17:28:12,2017-11-27 17:28:12,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Firefox 57.0,,2017-11-27 17:28:12,2017-11-27 17:28:12,"0,393s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Firefox 57.0,,2017-11-27 17:28:12,2017-11-27 17:28:12,"0,009s",PASSED
Statement - randomPaxIndex = 1,Firefox 57.0,,2017-11-27 17:28:12,2017-11-27 17:28:12,"0,001s",PASSED
waitForElementClickable,Firefox 57.0,,2017-11-27 17:28:12,2017-11-27 17:28:14,"1,762s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,015s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,000s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,056s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,269s",PASSED
scrollToElement,Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,046s",PASSED
click,Firefox 57.0,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-27 17:28:14,2017-11-27 17:28:14,"0,271s",PASSED
scrollToElement,Firefox 57.0,,2017-11-27 17:28:14,2017-11-27 17:28:14,"0,020s",PASSED
