Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Primo Tours,Chrome 61.0.3163.100,,2017-10-26 17:55:53,2017-10-26 17:56:40,"47,910s",PASSED
,,,,,,
Test Cases/PrimoTours - place a booking with no payment,Chrome 61.0.3163.100,,2017-10-26 17:55:53,2017-10-26 17:56:39,"45,999s",PASSED
openBrowser,Chrome 61.0.3163.100,,2017-10-26 17:55:54,2017-10-26 17:55:58,"4,038s",PASSED
maximizeWindow,Chrome 61.0.3163.100,,2017-10-26 17:55:58,2017-10-26 17:56:00,"1,578s",PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-26 17:56:00,2017-10-26 17:56:04,"4,236s",PASSED
waitForPageLoad,Chrome 61.0.3163.100,,2017-10-26 17:56:04,2017-10-26 17:56:04,"0,132s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 17:56:04,2017-10-26 17:56:04,"0,139s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 17:56:04,2017-10-26 17:56:05,"0,305s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 17:56:05,2017-10-26 17:56:05,"0,364s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 17:56:05,2017-10-26 17:56:08,"3,196s",PASSED
click,Chrome 61.0.3163.100,Click search on Primotours.dk,2017-10-26 17:56:08,2017-10-26 17:56:11,"2,952s",PASSED
waitForPageLoad,Chrome 61.0.3163.100,,2017-10-26 17:56:11,2017-10-26 17:56:11,"0,021s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 17:56:11,2017-10-26 17:56:11,"0,000s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 17:56:11,2017-10-26 17:56:11,"0,000s",NOT_RUN
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-26 17:56:11,2017-10-26 17:56:14,"3,178s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 17:56:14,2017-10-26 17:56:18,"3,253s",PASSED
