Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,IE 11,,2017-11-27 19:06:05,2017-11-27 19:10:26,"4m - 21,218s",PASSED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,IE 11,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-27 19:06:05,2017-11-27 19:06:31,"25,810s",PASSED
openBrowser,IE 11,,2017-11-27 19:06:06,2017-11-27 19:06:09,"3,266s",PASSED
maximizeWindow,IE 11,,2017-11-27 19:06:09,2017-11-27 19:06:09,"0,124s",PASSED
navigateToUrl,IE 11,,2017-11-27 19:06:09,2017-11-27 19:06:10,"1,297s",PASSED
setText,IE 11,,2017-11-27 19:06:10,2017-11-27 19:06:12,"1,060s",PASSED
setText,IE 11,,2017-11-27 19:06:12,2017-11-27 19:06:12,"0,532s",PASSED
setText,IE 11,,2017-11-27 19:06:12,2017-11-27 19:06:13,"0,555s",PASSED
setText,IE 11,,2017-11-27 19:06:13,2017-11-27 19:06:14,"1,001s",PASSED
setText,IE 11,,2017-11-27 19:06:14,2017-11-27 19:06:14,"0,671s",PASSED
setText,IE 11,,2017-11-27 19:06:14,2017-11-27 19:06:15,"0,553s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,000s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,306s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,013s",PASSED
Statement - randomPaxIndex = 1,IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,002s",PASSED
waitForElementClickable,IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,218s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,007s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:15,"0,001s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),IE 11,,2017-11-27 19:06:15,2017-11-27 19:06:16,"0,090s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",IE 11,,2017-11-27 19:06:16,2017-11-27 19:06:16,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",IE 11,,2017-11-27 19:06:16,2017-11-27 19:06:17,"1,132s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:17,2017-11-27 19:06:17,"0,167s",PASSED
click,IE 11,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-27 19:06:17,2017-11-27 19:06:18,"1,005s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:18,2017-11-27 19:06:18,"0,148s",PASSED
waitForElementClickable,IE 11,,2017-11-27 19:06:18,2017-11-27 19:06:18,"0,137s",PASSED
waitForElementVisible,IE 11,,2017-11-27 19:06:18,2017-11-27 19:06:18,"0,163s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:18,2017-11-27 19:06:18,"0,095s",PASSED
click,IE 11,,2017-11-27 19:06:18,2017-11-27 19:06:19,"0,930s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:19,2017-11-27 19:06:22,"2,972s",PASSED
waitForElementPresent,IE 11,,2017-11-27 19:06:22,2017-11-27 19:06:22,"0,071s",PASSED
waitForElementVisible,IE 11,,2017-11-27 19:06:22,2017-11-27 19:06:22,"0,096s",PASSED
waitForElementClickable,IE 11,,2017-11-27 19:06:22,2017-11-27 19:06:23,"0,117s",PASSED
click,IE 11,,2017-11-27 19:06:23,2017-11-27 19:06:23,"0,931s",PASSED
click,IE 11,Select default travel insurance\r\n,2017-11-27 19:06:23,2017-11-27 19:06:24,"0,980s",PASSED
click,IE 11,Click on individual pax insurance selection checkbox,2017-11-27 19:06:24,2017-11-27 19:06:24,"0,004s",NOT_RUN
scrollToElement,IE 11,,2017-11-27 19:06:24,2017-11-27 19:06:24,"0,002s",NOT_RUN
click,IE 11,,2017-11-27 19:06:24,2017-11-27 19:06:24,"0,003s",NOT_RUN
scrollToElement,IE 11,,2017-11-27 19:06:24,2017-11-27 19:06:25,"0,192s",PASSED
waitForElementVisible,IE 11,,2017-11-27 19:06:25,2017-11-27 19:06:25,"0,159s",PASSED
click,IE 11,Click on individual pax insurance selection checkbox,2017-11-27 19:06:25,2017-11-27 19:06:26,"1,033s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:26,2017-11-27 19:06:26,"0,291s",PASSED
waitForElementClickable,IE 11,,2017-11-27 19:06:26,2017-11-27 19:06:26,"0,180s",PASSED
click,IE 11,"Click on first product category \""Individual choices\"" radio button",2017-11-27 19:06:26,2017-11-27 19:06:27,"1,063s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:27,2017-11-27 19:06:28,"0,155s",PASSED
click,IE 11,"Click on first product category \""Yes please\"" checkbox, so all passengers get default product in category",2017-11-27 19:06:28,2017-11-27 19:06:29,"1,187s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:29,2017-11-27 19:06:29,"0,001s",NOT_RUN
scrollToElement,IE 11,Scroll to Accept terms checkbox LABEL,2017-11-27 19:06:29,2017-11-27 19:06:29,"0,001s",NOT_RUN
click,IE 11,Click on to Accept terms checkbox LABEL,2017-11-27 19:06:29,2017-11-27 19:06:29,"0,003s",NOT_RUN
scrollToElement,IE 11,Scroll to Accept terms checkbox ,2017-11-27 19:06:29,2017-11-27 19:06:29,"0,169s",PASSED
click,IE 11,Click on to Accept terms checkbox ,2017-11-27 19:06:29,2017-11-27 19:06:30,"1,044s",PASSED
scrollToElement,IE 11,,2017-11-27 19:06:30,2017-11-27 19:06:30,"0,388s",PASSED
waitForElementClickable,IE 11,,2017-11-27 19:06:30,2017-11-27 19:06:31,"0,370s",PASSED
click,IE 11,Click on save booking.,2017-11-27 19:06:31,2017-11-27 19:06:31,"0,001s",NOT_RUN
waitForElementClickable,IE 11,"Wait for booking to be placed, max 30 seconds",2017-11-27 19:06:31,2017-11-27 19:06:31,"0,000s",NOT_RUN
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,IE 11,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-27 19:06:31,2017-11-27 19:06:57,"26,613s",PASSED
openBrowser,IE 11,,2017-11-27 19:06:31,2017-11-27 19:06:34,"3,064s",PASSED
maximizeWindow,IE 11,,2017-11-27 19:06:34,2017-11-27 19:06:34,"0,017s",PASSED
navigateToUrl,IE 11,,2017-11-27 19:06:34,2017-11-27 19:06:35,"1,193s",PASSED
setText,IE 11,,2017-11-27 19:06:35,2017-11-27 19:06:36,"0,630s",PASSED
setText,IE 11,,2017-11-27 19:06:36,2017-11-27 19:06:37,"0,781s",PASSED
setText,IE 11,,2017-11-27 19:06:37,2017-11-27 19:06:37,"0,538s",PASSED
setText,IE 11,,2017-11-27 19:06:37,2017-11-27 19:06:38,"0,712s",PASSED
setText,IE 11,,2017-11-27 19:06:38,2017-11-27 19:06:39,"0,921s",PASSED
setText,IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,563s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,000s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,020s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,001s",PASSED
Statement - randomPaxIndex = 1,IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,000s",PASSED
waitForElementClickable,IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,132s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),IE 11,,2017-11-27 19:06:39,2017-11-27 19:06:39,"0,000s",PASSED
