Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Primo WB booking,Chrome 61.0.3163.98,,2017-10-27 14:15:20,2017-10-27 14:17:51,"2m - 30,154s",FAILED
,,,,,,
Test Cases/WB Primo - place booking,Chrome 61.0.3163.98,,2017-10-27 14:15:21,2017-10-27 14:17:47,"2m - 26,351s",FAILED
openBrowser,Chrome 61.0.3163.98,,2017-10-27 14:15:22,2017-10-27 14:15:46,"24,838s",PASSED
maximizeWindow,Chrome 61.0.3163.98,,2017-10-27 14:15:46,2017-10-27 14:16:03,"16,976s",PASSED
navigateToUrl,Chrome 61.0.3163.98,,2017-10-27 14:16:03,2017-10-27 14:16:11,"7,307s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:11,2017-10-27 14:16:12,"1,375s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:12,2017-10-27 14:16:15,"2,887s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:15,2017-10-27 14:16:17,"2,101s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:17,2017-10-27 14:16:18,"1,402s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:18,2017-10-27 14:16:22,"3,205s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:22,2017-10-27 14:16:24,"1,812s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:24,2017-10-27 14:16:26,"2,913s",PASSED
setText,Chrome 61.0.3163.98,,2017-10-27 14:16:26,2017-10-27 14:16:29,"2,959s",PASSED
scrollToElement,Chrome 61.0.3163.98,,2017-10-27 14:16:29,2017-10-27 14:16:30,"0,156s",PASSED
waitForElementClickable,Chrome 61.0.3163.98,,2017-10-27 14:16:30,2017-10-27 14:16:30,"0,425s",PASSED
waitForElementVisible,Chrome 61.0.3163.98,,2017-10-27 14:16:30,2017-10-27 14:16:30,"0,441s",PASSED
click,Chrome 61.0.3163.98,,2017-10-27 14:16:30,2017-10-27 14:16:31,"0,593s",PASSED
waitForElementPresent,Chrome 61.0.3163.98,,2017-10-27 14:16:31,2017-10-27 14:16:50,"18,779s",PASSED
click,Chrome 61.0.3163.98,,2017-10-27 14:16:50,2017-10-27 14:17:47,"57,439s",FAILED
