Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-28 15:50:34,2017-11-28 15:51:30,"56,172s",PASSED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-28 15:50:35,2017-11-28 15:51:02,"27,127s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-28 15:50:36,2017-11-28 15:50:38,"2,848s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-28 15:50:38,2017-11-28 15:50:40,"1,174s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-28 15:50:40,2017-11-28 15:50:41,"1,049s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:50:41,2017-11-28 15:50:41,"0,539s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:50:41,2017-11-28 15:50:41,"0,270s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:50:41,2017-11-28 15:50:42,"0,653s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:50:42,2017-11-28 15:50:42,"0,165s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:50:42,2017-11-28 15:50:43,"0,346s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:50:43,2017-11-28 15:50:43,"0,286s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-28 15:50:43,2017-11-28 15:50:43,"0,000s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-28 15:50:43,2017-11-28 15:50:43,"0,274s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-28 15:50:43,2017-11-28 15:50:43,"0,007s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-28 15:50:43,2017-11-28 15:50:43,"0,002s",PASSED
