Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-24 19:21:36,2017-11-24 19:22:06,"29,837s",PASSED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking,Chrome 62.0.3202.94,,2017-11-24 19:21:36,2017-11-24 19:22:05,"28,530s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:21:38,2017-11-24 19:21:42,"3,921s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:21:42,2017-11-24 19:21:43,"1,243s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:21:43,2017-11-24 19:21:45,"2,419s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:21:45,2017-11-24 19:21:46,"0,810s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:21:46,2017-11-24 19:21:47,"0,903s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:21:47,2017-11-24 19:21:47,"0,492s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:21:47,2017-11-24 19:21:48,"0,383s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:21:48,2017-11-24 19:21:50,"1,904s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:21:50,2017-11-24 19:21:50,"0,270s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:21:50,2017-11-24 19:21:52,"2,214s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-24 19:21:52,2017-11-24 19:21:52,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-24 19:21:52,2017-11-24 19:21:56,"3,477s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:56,"0,014s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:56,"0,000s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:56,"0,008s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:56,"0,001s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:56,"0,200s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:56,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-24 19:21:56,2017-11-24 19:21:57,"1,509s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:21:57,2017-11-24 19:21:58,"0,122s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-24 19:21:58,2017-11-24 19:21:59,"1,049s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:21:59,2017-11-24 19:21:59,"0,095s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:21:59,2017-11-24 19:21:59,"0,143s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:21:59,2017-11-24 19:21:59,"0,146s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:21:59,2017-11-24 19:21:59,"0,060s",PASSED
click,Chrome 62.0.3202.94,,2017-11-24 19:21:59,2017-11-24 19:21:59,"0,379s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-24 19:21:59,2017-11-24 19:22:01,"2,009s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:22:01,2017-11-24 19:22:02,"0,127s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,070s",PASSED
click,Chrome 62.0.3202.94,,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,178s",PASSED
click,Chrome 62.0.3202.94,Select default travel insurance\r\n,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,262s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,000s",NOT_RUN
click,Chrome 62.0.3202.94,,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,002s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,109s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:22:02,2017-11-24 19:22:02,"0,121s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-11-24 19:22:02,2017-11-24 19:22:03,"0,151s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:22:03,2017-11-24 19:22:03,"0,296s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Individual choices\"" radio button",2017-11-24 19:22:03,2017-11-24 19:22:03,"0,530s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:22:03,2017-11-24 19:22:04,"0,169s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Yes please\"" checkbox, so all passengers get default product in category",2017-11-24 19:22:04,2017-11-24 19:22:04,"0,447s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:22:04,2017-11-24 19:22:04,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox LABEL,2017-11-24 19:22:04,2017-11-24 19:22:04,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox LABEL,2017-11-24 19:22:04,2017-11-24 19:22:04,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox ,2017-11-24 19:22:04,2017-11-24 19:22:04,"0,082s",PASSED
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox ,2017-11-24 19:22:04,2017-11-24 19:22:04,"0,217s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:22:04,2017-11-24 19:22:05,"0,265s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:22:05,2017-11-24 19:22:05,"0,210s",PASSED
click,Chrome 62.0.3202.94,Click on save booking.,2017-11-24 19:22:05,2017-11-24 19:22:05,"0,000s",NOT_RUN
