Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-28 15:52:52,2017-11-28 15:57:18,"4m - 25,432s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-28 15:52:52,2017-11-28 15:53:19,"26,646s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-28 15:52:53,2017-11-28 15:52:56,"3,107s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-28 15:52:56,2017-11-28 15:52:57,"1,207s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-28 15:52:57,2017-11-28 15:52:58,"0,905s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:52:58,2017-11-28 15:52:59,"0,643s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:52:59,2017-11-28 15:52:59,"0,275s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:52:59,2017-11-28 15:53:00,"0,587s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:53:00,2017-11-28 15:53:00,"0,267s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:53:00,2017-11-28 15:53:01,"0,389s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 15:53:01,2017-11-28 15:53:01,"0,353s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-28 15:53:01,2017-11-28 15:53:01,"0,002s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-28 15:53:01,2017-11-28 15:53:01,"0,335s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-28 15:53:01,2017-11-28 15:53:01,"0,013s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-28 15:53:01,2017-11-28 15:53:01,"0,002s",PASSED
