Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-27 15:23:09,2017-11-27 15:25:45,"2m - 36,538s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,,2017-11-27 15:23:09,2017-11-27 15:23:24,"14,995s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-27 15:23:10,2017-11-27 15:23:13,"2,930s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-27 15:23:13,2017-11-27 15:23:14,"1,186s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-27 15:23:14,2017-11-27 15:23:17,"3,634s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:17,2017-11-27 15:23:18,"0,383s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:18,2017-11-27 15:23:18,"0,350s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:18,2017-11-27 15:23:18,"0,234s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:18,2017-11-27 15:23:19,"0,366s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:19,2017-11-27 15:23:19,"0,329s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:19,2017-11-27 15:23:19,"0,248s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 15:23:19,2017-11-27 15:23:21,"1,692s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,262s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,010s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,001s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,007s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,000s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,041s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:21,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-27 15:23:21,2017-11-27 15:23:22,"0,714s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 15:23:22,2017-11-27 15:23:22,"0,049s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-27 15:23:22,2017-11-27 15:23:22,"0,075s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 15:23:22,2017-11-27 15:23:22,"0,050s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 15:23:22,2017-11-27 15:23:22,"0,036s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-27 15:23:22,2017-11-27 15:23:22,"0,069s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 15:23:22,2017-11-27 15:23:22,"0,121s",PASSED
click,Chrome 62.0.3202.94,,2017-11-27 15:23:22,2017-11-27 15:23:23,"0,072s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 15:23:23,2017-11-27 15:23:23,"0,579s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-27 15:23:23,2017-11-27 15:23:23,"0,077s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-27 15:23:23,2017-11-27 15:23:23,"0,072s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 15:23:23,2017-11-27 15:23:23,"0,044s",PASSED
click,Chrome 62.0.3202.94,,2017-11-27 15:23:23,2017-11-27 15:23:24,"0,598s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,,2017-11-27 15:23:24,2017-11-27 15:23:49,"25,326s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-27 15:23:24,2017-11-27 15:23:27,"2,883s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-27 15:23:27,2017-11-27 15:23:28,"1,189s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-27 15:23:28,2017-11-27 15:23:31,"2,440s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:31,2017-11-27 15:23:31,"0,465s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:31,2017-11-27 15:23:31,"0,279s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:31,2017-11-27 15:23:32,"0,421s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:32,2017-11-27 15:23:32,"0,282s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:32,2017-11-27 15:23:33,"0,559s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 15:23:33,2017-11-27 15:23:33,"0,257s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 15:23:33,2017-11-27 15:23:34,"1,214s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,000s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,016s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,001s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,000s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,000s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,000s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,017s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:34,"0,000s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-27 15:23:34,2017-11-27 15:23:36,"1,502s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 15:23:36,2017-11-27 15:23:36,"0,050s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-27 15:23:36,2017-11-27 15:23:36,"0,078s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 15:23:36,2017-11-27 15:23:36,"0,045s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 15:23:36,2017-11-27 15:23:36,"0,042s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-27 15:23:36,2017-11-27 15:23:36,"0,043s",PASSED
