Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-29 16:48:24,2017-11-29 16:54:51,"6m - 26,548s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-29 16:48:24,2017-11-29 16:48:47,"22,819s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-29 16:48:25,2017-11-29 16:48:30,"5,258s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-29 16:48:30,2017-11-29 16:48:32,"1,187s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-29 16:48:32,2017-11-29 16:48:33,"1,297s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-29 16:48:33,2017-11-29 16:48:33,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-29 16:48:33,2017-11-29 16:48:34,"0,706s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:34,"0,049s",PASSED
Statement - randomPaxIndex = java.lang.Math.abs(new java.util.Random().nextInt() % excelRowNo) + 1,Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:34,"0,073s",PASSED
"Statement - fname = rawData.getValue(""FirstName"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:34,"0,019s",PASSED
"Statement - lname = rawData.getValue(""LastName"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:34,"0,005s",PASSED
"Statement - pgender = rawData.getValue(""Gender"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:34,"0,000s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:34,"0,643s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-29 16:48:34,2017-11-29 16:48:35,"0,456s",PASSED
click,Chrome 62.0.3202.94,,2017-11-29 16:48:35,2017-11-29 16:48:35,"0,243s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-29 16:48:35,2017-11-29 16:48:36,"0,726s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-29 16:48:36,2017-11-29 16:48:36,"0,354s",PASSED
