Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-24 19:25:30,2017-11-24 19:27:07,"1m - 36,803s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,,2017-11-24 19:25:31,2017-11-24 19:25:46,"15,337s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:25:31,2017-11-24 19:25:35,"3,155s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:25:35,2017-11-24 19:25:36,"1,234s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:25:36,2017-11-24 19:25:38,"1,773s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:38,2017-11-24 19:25:38,"0,475s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:38,2017-11-24 19:25:38,"0,309s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:38,2017-11-24 19:25:39,"0,345s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:39,2017-11-24 19:25:39,"0,166s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:39,2017-11-24 19:25:39,"0,280s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:39,2017-11-24 19:25:40,"0,288s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:25:40,2017-11-24 19:25:41,"1,706s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-24 19:25:41,2017-11-24 19:25:41,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-24 19:25:41,2017-11-24 19:25:43,"1,593s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:43,"0,010s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:43,"0,001s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:43,"0,004s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:43,"0,000s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:43,"0,573s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:43,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-24 19:25:43,2017-11-24 19:25:44,"0,604s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:25:44,2017-11-24 19:25:44,"0,051s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-24 19:25:44,2017-11-24 19:25:44,"0,106s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:25:44,2017-11-24 19:25:44,"0,041s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:25:44,2017-11-24 19:25:44,"0,047s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:25:44,2017-11-24 19:25:44,"0,059s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:25:44,2017-11-24 19:25:44,"0,126s",PASSED
click,Chrome 62.0.3202.94,,2017-11-24 19:25:44,2017-11-24 19:25:45,"0,084s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-24 19:25:45,2017-11-24 19:25:45,"0,597s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:25:45,2017-11-24 19:25:45,"0,071s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:25:45,2017-11-24 19:25:45,"0,089s",PASSED
click,Chrome 62.0.3202.94,,2017-11-24 19:25:45,2017-11-24 19:25:46,"0,822s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,,2017-11-24 19:25:46,2017-11-24 19:26:02,"15,705s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:25:46,2017-11-24 19:25:49,"2,870s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:25:49,2017-11-24 19:25:50,"1,211s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:25:50,2017-11-24 19:25:52,"2,198s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:52,2017-11-24 19:25:53,"0,332s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:53,2017-11-24 19:25:53,"0,378s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:53,2017-11-24 19:25:54,"0,346s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:54,2017-11-24 19:25:54,"0,173s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-24 19:25:54,2017-11-24 19:25:54,"0,302s",PASSED
