Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Primo Tours,Chrome 61.0.3163.100,,2017-10-26 15:14:21,2017-10-26 15:14:57,"35,440s",FAILED
,,,,,,
Test Cases/PrimoTours - place a booking with no payment,Chrome 61.0.3163.100,,2017-10-26 15:14:22,2017-10-26 15:14:56,"33,967s",FAILED
openBrowser,Chrome 61.0.3163.100,,2017-10-26 15:14:23,2017-10-26 15:14:29,"6,616s",PASSED
navigateToUrl,Chrome 61.0.3163.100,,2017-10-26 15:14:29,2017-10-26 15:14:32,"3,360s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 15:14:32,2017-10-26 15:14:33,"0,123s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 15:14:33,2017-10-26 15:14:33,"0,302s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 15:14:33,2017-10-26 15:14:35,"1,975s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 15:14:35,2017-10-26 15:14:37,"1,875s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 15:14:37,2017-10-26 15:14:37,"0,002s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 15:14:37,2017-10-26 15:14:39,"2,183s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 15:14:39,2017-10-26 15:14:41,"2,004s",PASSED
switchToWindowTitle,Chrome 61.0.3163.100,,2017-10-26 15:14:41,2017-10-26 15:14:44,"3,283s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:44,2017-10-26 15:14:45,"0,301s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:45,2017-10-26 15:14:45,"0,484s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:45,2017-10-26 15:14:45,"0,389s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:45,2017-10-26 15:14:46,"0,273s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:46,2017-10-26 15:14:46,"0,502s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:46,2017-10-26 15:14:47,"0,358s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:47,2017-10-26 15:14:51,"4,165s",PASSED
setText,Chrome 61.0.3163.100,,2017-10-26 15:14:51,2017-10-26 15:14:51,"0,487s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 15:14:51,2017-10-26 15:14:51,"0,060s",PASSED
waitForElementClickable,Chrome 61.0.3163.100,,2017-10-26 15:14:51,2017-10-26 15:14:51,"0,055s",PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-26 15:14:51,2017-10-26 15:14:51,"0,053s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 15:14:51,2017-10-26 15:14:52,"0,132s",PASSED
waitForElementPresent,Chrome 61.0.3163.100,,2017-10-26 15:14:52,2017-10-26 15:14:53,"1,616s",PASSED
click,Chrome 61.0.3163.100,,2017-10-26 15:14:53,2017-10-26 15:14:54,"0,509s",PASSED
click,Chrome 61.0.3163.100,Select default travel insurance\r\n,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,358s",PASSED
click,Chrome 61.0.3163.100,Click on individual pax insurance selection checkbox,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,002s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,001s",NOT_RUN
click,Chrome 61.0.3163.100,,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,001s",NOT_RUN
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,135s",PASSED
waitForElementVisible,Chrome 61.0.3163.100,,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,129s",PASSED
click,Chrome 61.0.3163.100,Click on individual pax insurance selection checkbox,2017-10-26 15:14:54,2017-10-26 15:14:54,"0,195s",PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-26 15:14:54,2017-10-26 15:14:55,"0,160s",PASSED
acceptAlert,Chrome 61.0.3163.100,,2017-10-26 15:14:55,2017-10-26 15:14:56,"1,148s",FAILED
