Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-12-04 13:15:55,2017-12-04 13:23:07,"7m - 12,873s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-12-04 13:15:55,2017-12-04 13:16:30,"34,587s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-12-04 13:15:56,2017-12-04 13:16:01,"5,225s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-12-04 13:16:01,2017-12-04 13:16:03,"1,184s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-12-04 13:16:03,2017-12-04 13:16:06,"3,603s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-12-04 13:16:06,2017-12-04 13:16:06,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-12-04 13:16:06,2017-12-04 13:16:07,"0,701s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:07,"0,005s",PASSED
Statement - randomPaxIndex = java.lang.Math.abs(new java.util.Random().nextInt() % excelRowNo) + 1,Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:07,"0,013s",PASSED
"Statement - fname = rawData.getValue(""FirstName"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:07,"0,012s",PASSED
"Statement - lname = rawData.getValue(""LastName"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:07,"0,006s",PASSED
"Statement - pgender = rawData.getValue(""Gender"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:07,"0,001s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:07,"0,490s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 13:16:07,2017-12-04 13:16:08,"0,471s",PASSED
click,Chrome 62.0.3202.94,,2017-12-04 13:16:08,2017-12-04 13:16:08,"0,224s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 13:16:08,2017-12-04 13:16:08,"0,335s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 13:16:08,2017-12-04 13:16:09,"0,352s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 13:16:09,2017-12-04 13:16:09,"0,300s",PASSED
setText,Chrome 62.0.3202.94,,2017-12-04 13:16:09,2017-12-04 13:16:09,"0,246s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:09,2017-12-04 13:16:11,"1,142s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,006s",PASSED
"Statement - roomContainerXpath = ""id(""roomAndStaticOptionsContainer"")/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,001s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,037s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,624s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,080s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-12-04 13:16:11,2017-12-04 13:16:11,"0,079s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,048s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,038s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:11,"0,057s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:11,2017-12-04 13:16:12,"0,060s",PASSED
click,Chrome 62.0.3202.94,,2017-12-04 13:16:12,2017-12-04 13:16:12,"0,183s",PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 13:16:12,2017-12-04 13:16:15,"3,027s",PASSED
waitForElementNotVisible,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-12-04 13:16:15,2017-12-04 13:16:15,"0,083s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:15,2017-12-04 13:16:15,"0,074s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-12-04 13:16:15,2017-12-04 13:16:15,"0,046s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-12-04 13:16:15,2017-12-04 13:16:16,"0,632s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,120s",PASSED
click,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,089s",PASSED
Statement - Try,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,123s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,006s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,001s",NOT_RUN
waitForElementVisible,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,045s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,034s",PASSED
click,Chrome 62.0.3202.94,Click on individual pax insurance selection checkbox,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,078s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,162s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,075s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:16,2017-12-04 13:16:16,"0,053s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Individual choices\"" radio button",2017-12-04 13:16:16,2017-12-04 13:16:17,"0,239s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,072s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,052s",PASSED
click,Chrome 62.0.3202.94,"Click on first product category \""Yes please\"" checkbox, so all passengers get default product in category",2017-12-04 13:16:17,2017-12-04 13:16:17,"0,115s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,001s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox LABEL,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,001s",NOT_RUN
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox LABEL,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,004s",NOT_RUN
scrollToElement,Chrome 62.0.3202.94,Scroll to Accept terms checkbox ,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,112s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,064s",PASSED
click,Chrome 62.0.3202.94,Click on to Accept terms checkbox ,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,156s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-12-04 13:16:17,2017-12-04 13:16:17,"0,062s",PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 13:16:17,2017-12-04 13:16:18,"1,001s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:18,2017-12-04 13:16:18,"0,057s",PASSED
Statement - Try,Chrome 62.0.3202.94,,2017-12-04 13:16:18,2017-12-04 13:16:18,"0,078s",PASSED
delay,Chrome 62.0.3202.94,,2017-12-04 13:16:18,2017-12-04 13:16:20,"2,003s",PASSED
waitForPageLoad,Chrome 62.0.3202.94,Wait for TY page to load,2017-12-04 13:16:20,2017-12-04 13:16:20,"0,024s",PASSED
waitForJQueryLoad,Chrome 62.0.3202.94,Wait for TY page to load,2017-12-04 13:16:20,2017-12-04 13:16:24,"3,648s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-12-04 13:16:24,2017-12-04 13:16:24,"0,031s",PASSED
waitForElementNotVisible,Chrome 62.0.3202.94,Wait for page loader to dissapear before making verifications,2017-12-04 13:16:24,2017-12-04 13:16:26,"2,150s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,"Wait for booking to be placed, max 30 seconds",2017-12-04 13:16:26,2017-12-04 13:16:28,"1,720s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,"Wait for booking to be placed, max 30 seconds",2017-12-04 13:16:28,2017-12-04 13:16:28,"0,070s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,Check TY page contains important elements,2017-12-04 13:16:28,2017-12-04 13:16:28,"0,130s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-04 13:16:28,2017-12-04 13:16:28,"0,075s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-04 13:16:28,2017-12-04 13:16:28,"0,067s",PASSED
verifyElementVisible,Chrome 62.0.3202.94,,2017-12-04 13:16:28,2017-12-04 13:16:28,"0,059s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-12-04 13:16:28,2017-12-04 13:16:28,"0,044s",PASSED
Statement - Try,Chrome 62.0.3202.94,,2017-12-04 13:16:28,2017-12-04 13:16:29,"0,623s",FAILED
Statement - Catch (Exception e),Chrome 62.0.3202.94,,2017-12-04 13:16:29,2017-12-04 13:16:30,"0,659s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-12-04 13:16:30,2017-12-04 13:16:49,"19,104s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-12-04 13:16:30,2017-12-04 13:16:33,"2,752s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-12-04 13:16:33,2017-12-04 13:16:34,"1,150s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-12-04 13:16:34,2017-12-04 13:16:36,"2,254s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-12-04 13:16:36,2017-12-04 13:16:36,"0,000s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-12-04 13:16:36,2017-12-04 13:16:36,"0,022s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-12-04 13:16:36,2017-12-04 13:16:36,"0,000s",PASSED
Statement - randomPaxIndex = java.lang.Math.abs(new java.util.Random().nextInt() % excelRowNo) + 1,Chrome 62.0.3202.94,,2017-12-04 13:16:36,2017-12-04 13:16:36,"0,002s",PASSED
"Statement - fname = rawData.getValue(""FirstName"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-12-04 13:16:36,2017-12-04 13:16:36,"0,001s",PASSED
"Statement - lname = rawData.getValue(""LastName"", randomPaxIndex)",Chrome 62.0.3202.94,,2017-12-04 13:16:36,2017-12-04 13:16:36,"0,001s",PASSED
