Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-28 18:02:03,2017-11-28 18:06:33,"4m - 29,106s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,"Purpose of the test:\n- place bookings with no payment (no LMS) in various scenarios\n\t- pax distribution in room\n\t- multiple room numbers in booking\n\t- multiple room types in booking\n\t- various price types: normal, discount\n\t- various period durations I1, I2",2017-11-28 18:02:04,2017-11-28 18:02:21,"17,295s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-28 18:02:05,2017-11-28 18:02:09,"3,372s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-28 18:02:09,2017-11-28 18:02:10,"1,161s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-28 18:02:10,2017-11-28 18:02:13,"2,662s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 18:02:13,2017-11-28 18:02:13,"0,715s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 18:02:13,2017-11-28 18:02:14,"0,460s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 18:02:14,2017-11-28 18:02:14,"0,479s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 18:02:14,2017-11-28 18:02:15,"0,342s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 18:02:15,2017-11-28 18:02:15,"0,487s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-28 18:02:15,2017-11-28 18:02:15,"0,250s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-28 18:02:15,2017-11-28 18:02:15,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-28 18:02:15,2017-11-28 18:02:16,"0,320s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,009s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,001s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,667s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,008s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,001s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,103s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:16,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-28 18:02:16,2017-11-28 18:02:17,"0,533s",PASSED
