Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
WB Primo From Excel URLs,Chrome 62.0.3202.94,,2017-11-27 12:22:59,2017-11-27 12:24:37,"1m - 38,723s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 1,Chrome 62.0.3202.94,,2017-11-27 12:22:59,2017-11-27 12:23:16,"17,409s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-27 12:23:00,2017-11-27 12:23:04,"4,241s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-27 12:23:04,2017-11-27 12:23:06,"1,210s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-27 12:23:06,2017-11-27 12:23:07,"1,780s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:07,2017-11-27 12:23:08,"0,666s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:08,2017-11-27 12:23:08,"0,313s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:08,2017-11-27 12:23:09,"0,363s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:09,2017-11-27 12:23:09,"0,184s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:09,2017-11-27 12:23:09,"0,415s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:09,2017-11-27 12:23:10,"0,252s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 12:23:10,2017-11-27 12:23:11,"1,199s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-27 12:23:11,2017-11-27 12:23:11,"0,001s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-27 12:23:11,2017-11-27 12:23:13,"1,866s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:13,"0,014s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:13,"0,002s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:13,"0,015s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:13,"0,000s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:13,"0,116s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:13,"0,003s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-27 12:23:13,2017-11-27 12:23:14,"1,105s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 12:23:14,2017-11-27 12:23:14,"0,087s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-27 12:23:14,2017-11-27 12:23:14,"0,095s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 12:23:14,2017-11-27 12:23:14,"0,087s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 12:23:14,2017-11-27 12:23:14,"0,054s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-27 12:23:14,2017-11-27 12:23:14,"0,082s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-27 12:23:14,2017-11-27 12:23:15,"0,132s",PASSED
click,Chrome 62.0.3202.94,,2017-11-27 12:23:15,2017-11-27 12:23:15,"0,063s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-27 12:23:15,2017-11-27 12:23:15,"0,560s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-27 12:23:15,2017-11-27 12:23:15,"0,078s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 12:23:15,2017-11-27 12:23:15,"0,073s",PASSED
click,Chrome 62.0.3202.94,,2017-11-27 12:23:15,2017-11-27 12:23:16,"1,188s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,,2017-11-27 12:23:17,2017-11-27 12:23:32,"15,145s",PASSED
openBrowser,Chrome 62.0.3202.94,,2017-11-27 12:23:17,2017-11-27 12:23:19,"2,815s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-27 12:23:19,2017-11-27 12:23:21,"1,174s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-27 12:23:21,2017-11-27 12:23:22,"1,689s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:22,2017-11-27 12:23:23,"0,339s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:23,2017-11-27 12:23:23,"0,399s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:23,2017-11-27 12:23:23,"0,322s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:23,2017-11-27 12:23:24,"0,179s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:24,2017-11-27 12:23:24,"0,272s",PASSED
setText,Chrome 62.0.3202.94,,2017-11-27 12:23:24,2017-11-27 12:23:24,"0,197s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-27 12:23:24,2017-11-27 12:23:26,"2,139s",PASSED
"Statement - excelInfo = [""fname"":"""", ""lname"":"""", ""pgender"":"""", ""pday"":"""", ""pmonth"":"""", ""pyear"":""""]",Chrome 62.0.3202.94,,2017-11-27 12:23:26,2017-11-27 12:23:26,"0,002s",PASSED
"Statement - rawData = com.kms.katalon.core.testdata.TestDataFactory.findTestData(""Data Files/WB_Primo/Passenger_details"")",Chrome 62.0.3202.94,,2017-11-27 12:23:26,2017-11-27 12:23:27,"0,583s",PASSED
Statement - excelRowNo = rawData.getRowNumbers(),Chrome 62.0.3202.94,,2017-11-27 12:23:27,2017-11-27 12:23:27,"0,001s",PASSED
Statement - randomPaxIndex = 1,Chrome 62.0.3202.94,,2017-11-27 12:23:27,2017-11-27 12:23:27,"0,000s",PASSED
Statement - driver = com.kms.katalon.core.webui.driver.DriverFactory.getWebDriver(),Chrome 62.0.3202.94,,2017-11-27 12:23:27,2017-11-27 12:23:27,"0,001s",PASSED
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-27 12:23:27,2017-11-27 12:23:27,"0,001s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-27 12:23:27,2017-11-27 12:23:27,"0,023s",PASSED
