Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"Statement - roomContainerXpath = ""id(""booking"")/div[@class=""wrapper second-bg""]/div[contains(@class,""container-mx"")]/div[@class=""row""]/div[@class=""col-md-12 roomContainer""]""",Chrome 62.0.3202.94,,2017-11-24 19:17:48,2017-11-24 19:17:48,"0,001s",PASSED
Statement - roomsCount = driver.findElements(org.openqa.selenium.By.xpath(roomContainerXpath)).size(),Chrome 62.0.3202.94,,2017-11-24 19:17:48,2017-11-24 19:17:48,"0,052s",PASSED
"Statement - println(""roomsCount="" + roomsCount)",Chrome 62.0.3202.94,,2017-11-24 19:17:48,2017-11-24 19:17:48,"0,004s",PASSED
"Statement - For ([i = 1, i <= roomsCount, (i++)])",Chrome 62.0.3202.94,,2017-11-24 19:17:48,2017-11-24 19:17:49,"0,873s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:17:49,2017-11-24 19:17:49,"0,065s",PASSED
click,Chrome 62.0.3202.94,"Done so that click on \""Next\"" button is possible for Mobile env.\r\nClick on total so Keyboard area gets closed.",2017-11-24 19:17:49,2017-11-24 19:17:49,"0,129s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:17:49,2017-11-24 19:17:49,"0,564s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:17:49,2017-11-24 19:17:50,"0,047s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:17:50,2017-11-24 19:17:50,"0,048s",PASSED
scrollToElement,Chrome 62.0.3202.94,,2017-11-24 19:17:50,2017-11-24 19:17:50,"0,031s",PASSED
click,Chrome 62.0.3202.94,,2017-11-24 19:17:50,2017-11-24 19:17:50,"0,120s",PASSED
waitForElementPresent,Chrome 62.0.3202.94,,2017-11-24 19:17:50,2017-11-24 19:17:50,"0,624s",PASSED
waitForElementVisible,Chrome 62.0.3202.94,,2017-11-24 19:17:50,2017-11-24 19:17:50,"0,087s",PASSED
waitForElementClickable,Chrome 62.0.3202.94,,2017-11-24 19:17:50,2017-11-24 19:17:51,"0,085s",PASSED
click,Chrome 62.0.3202.94,,2017-11-24 19:17:51,2017-11-24 19:17:51,"0,630s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 2,Chrome 62.0.3202.94,,2017-11-24 19:17:51,2017-11-24 19:17:56,"4,479s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:17:51,2017-11-24 19:17:54,"2,830s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:17:54,2017-11-24 19:17:55,"1,195s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:17:55,2017-11-24 19:17:56,"0,388s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 3,Chrome 62.0.3202.94,,2017-11-24 19:17:56,2017-11-24 19:18:00,"4,302s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:17:56,2017-11-24 19:17:59,"2,726s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:17:59,2017-11-24 19:18:00,"1,142s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:18:00,2017-11-24 19:18:00,"0,386s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 4,Chrome 62.0.3202.94,,2017-11-24 19:18:00,2017-11-24 19:18:05,"4,506s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:18:00,2017-11-24 19:18:03,"2,847s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:18:03,2017-11-24 19:18:04,"1,165s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:18:04,2017-11-24 19:18:05,"0,446s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 5,Chrome 62.0.3202.94,,2017-11-24 19:18:05,2017-11-24 19:18:09,"4,333s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:18:05,2017-11-24 19:18:07,"2,744s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:18:07,2017-11-24 19:18:09,"1,152s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:18:09,2017-11-24 19:18:09,"0,389s",FAILED
,,,,,,
Test Cases/PrimoTours/WB Primo/WB Primo staging - place booking - Iteration 6,Chrome 62.0.3202.94,,2017-11-24 19:18:09,2017-11-24 19:18:13,"4,244s",FAILED
openBrowser,Chrome 62.0.3202.94,,2017-11-24 19:18:09,2017-11-24 19:18:12,"2,666s",PASSED
maximizeWindow,Chrome 62.0.3202.94,,2017-11-24 19:18:12,2017-11-24 19:18:13,"1,130s",PASSED
navigateToUrl,Chrome 62.0.3202.94,,2017-11-24 19:18:13,2017-11-24 19:18:13,"0,417s",FAILED
